0,005859
0,007812
0,025391
0,029297
0,001953
0,007812
0,007812
0,000000
0,009766
0,023438
0,021484
0,009766
0,064453
0,023438
0,017578
0,000000
0,019531
0,013672
0,009766
0,019531
0,041016
0,017578
0,000000
0,009766
0,005859
0,015625
0,013672
0,009766
0,050781
0,007812
0,001953
0,000000
0,013672
0,001953
0,009766
0,009766
0,019531
0,041016
0,009766
0,000000
0,001953
0,011719
0,060547
0,005859
0,027344
0,003906
0,027344
0,027344
0,003906
0,072266
0,027344
0,000000
0,019531
0,001953
0,013672
0,009766
0,005859
0,015625
0,027344
0,005859
0,001953
0,003906
0,021484
0,005859
0,007812
0,011719
0,042969
0,029297
0,003906
0,005859
0,021484
0,007812
0,001953
0,019531
0,001953
0,009766
0,011719
0,011719
0,013672
0,000000
0,023438
0,017578
0,003906
0,023438
0,041016
0,009766
0,000000
0,003906
0,009766
0,029297
0,013672
0,011719
0,021484
0,009766
0,000000
0,001953
0,017578
0,000000
0,021484
0,025391
0,013672
0,044922
0,015625
0,003906
0,005859
0,011719
0,060547
0,019531
0,035156
0,000000
0,039062
0,025391
0,000000
0,060547
0,023438
0,007812
0,019531
0,000000
0,011719
0,011719
0,023438
0,007812
0,033203
0,011719
0,003906
0,003906
0,015625
0,003906
0,009766
0,003906
0,058594
0,021484
0,001953
0,005859
0,007812
0,005859
0,009766
0,029297
0,007812
0,009766
0,039062
0,023438
0,011719
0,000000
0,025391
0,017578
0,007812
0,017578
0,039062
0,001953
0,000000
0,015625
0,007812
0,023438
0,009766
0,009766
0,027344
0,007812
0,003906
0,001953
0,013672
0,001953
0,005859
0,033203
0,025391
0,054688
0,009766
0,003906
0,001953
0,009766
0,046875
0,007812
0,025391
0,003906
0,033203
0,015625
0,001953
0,035156
0,042969
0,001953
0,017578
0,000000
0,003906
0,005859
0,027344
0,011719
0,025391
0,021484
0,001953
0,007812
0,029297
0,009766
0,017578
0,015625
0,046875
0,013672
0,005859
0,007812
0,007812
0,000000
0,009766
0,021484
0,003906
0,023438
0,046875
0,007812
0,015625
0,000000
0,031250
0,027344
0,001953
0,021484
0,046875
0,007812
0,000000
0,007812
0,005859
0,015625
0,003906
0,003906
0,033203
0,009766
0,003906
0,000000
0,023438
0,000000
0,009766
0,011719
0,021484
0,027344
0,005859
0,001953
0,000000
0,011719
0,078125
0,003906
0,023438
0,000000
0,035156
0,021484
0,000000
0,062500
0,042969
0,000000
0,015625
0,000000
0,013672
0,013672
0,021484
0,007812
0,029297
0,001953
0,001953
0,005859
0,035156
0,007812
0,013672
0,013672
0,029297
0,013672
0,005859
0,017578
0,015625
0,000000
0,005859
0,011719
0,019531
0,013672
0,013672
0,007812
0,009766
0,000000
0,019531
0,017578
0,007812
0,021484
0,035156
0,003906
0,000000
0,000000
0,003906
0,033203
0,003906
0,015625
0,031250
0,017578
0,003906
0,000000
0,025391
0,000000
0,011719
0,023438
0,029297
0,023438
0,000000
0,005859
0,000000
0,017578
0,066406
0,005859
0,046875
0,007812
0,041016
0,003906
0,000000
0,060547
0,054688
0,000000
0,035156
0,003906
0,009766
0,001953
0,019531
0,015625
0,050781
0,003906
0,001953
0,000000
0,025391
0,001953
0,011719
0,011719
0,019531
0,013672
0,001953
0,003906
0,029297
0,000000
0,011719
0,021484
0,021484
0,005859
0,046875
0,023438
0,007812
0,000000
0,015625
0,013672
0,007812
0,011719
0,042969
0,011719
0,000000
0,011719
0,001953
0,015625
0,013672
0,007812
0,037109
0,011719
0,000000
0,000000
0,003906
0,000000
0,015625
0,011719
0,041016
0,037109
0,009766
0,000000
0,000000
0,013672
0,060547
0,007812
0,019531
0,005859
0,037109
0,019531
0,000000
0,060547
0,058594
0,003906
0,033203
0,003906
0,007812
0,005859
0,021484
0,009766
0,025391
0,000000
0,001953
0,000000
0,048828
0,001953
0,023438
0,019531
0,031250
0,015625
0,005859
0,019531
0,035156
0,000000
0,003906
0,039062
0,025391
0,015625
0,029297
0,000000
0,011719
0,000000
0,023438
0,019531
0,005859
0,011719
0,044922
0,001953
0,000000
0,007812
0,009766
0,027344
0,000000
0,009766
0,027344
0,019531
0,001953
0,003906
0,025391
0,000000
0,015625
0,005859
0,013672
0,037109
0,015625
0,005859
0,000000
0,025391
0,056641
0,005859
0,029297
0,003906
0,027344
0,013672
0,000000
0,044922
0,015625
0,000000
0,042969
0,000000
0,011719
0,007812
0,013672
0,031250
0,023438
0,000000
0,003906
0,005859
0,019531
0,007812
0,015625
0,035156
0,080078
0,001953
0,000000
0,005859
0,019531
0,000000
0,015625
0,021484
0,027344
0,007812
0,062500
0,015625
0,009766
0,000000
0,027344
0,027344
0,000000
0,021484
0,035156
0,000000
0,000000
0,003906
0,003906
0,011719
0,001953
0,011719
0,031250
0,013672
0,000000
0,000000
0,037109
0,000000
0,007812
0,011719
0,037109
0,056641
0,003906
0,000000
0,000000
0,025391
0,041016
0,005859
0,015625
0,000000
0,035156
0,003906
0,000000
0,017578
0,044922
0,003906
0,013672
0,001953
0,011719
0,000000
0,037109
0,019531
0,019531
0,000000
0,000000
0,000000
0,041016
0,000000
0,009766
0,011719
0,033203
0,029297
0,003906
0,011719
0,013672
0,005859
0,007812
0,019531
0,017578
0,011719
0,027344
0,007812
0,005859
0,000000
0,029297
0,021484
0,011719
0,011719
0,046875
0,003906
0,000000
0,001953
0,011719
0,013672
0,001953
0,009766
0,035156
0,011719
0,003906
0,001953
0,035156
0,000000
0,011719
0,033203
0,033203
0,021484
0,011719
0,007812
0,000000
0,021484
0,048828
0,003906
0,033203
0,003906
0,021484
0,005859
0,001953
0,050781
0,048828
0,000000
0,025391
0,003906
0,001953
0,003906
0,021484
0,021484
0,046875
0,007812
0,001953
0,000000
0,033203
0,003906
0,011719
0,011719
0,054688
0,017578
0,007812
0,009766
0,011719
0,007812
0,025391
0,015625
0,027344
0,009766
0,025391
0,025391
0,011719
0,000000
0,021484
0,019531
0,007812
0,019531
0,052734
0,003906
0,000000
0,000000
0,005859
0,021484
0,011719
0,003906
0,054688
0,009766
0,000000
0,000000
0,017578
0,001953
0,011719
0,027344
0,025391
0,041016
0,009766
0,003906
0,003906
0,005859
0,017578
0,007812
0,029297
0,000000
0,035156
0,013672
0,003906
0,054688
0,039062
0,000000
0,017578
0,001953
0,005859
0,000000
0,005859
0,015625
0,039062
0,011719
0,000000
0,003906
0,035156
0,007812
0,013672
0,011719
0,046875
0,011719
0,005859
0,011719
0,031250
0,000000
0,003906
0,031250
0,011719
0,017578
0,033203
0,005859
0,015625
0,000000
0,013672
0,017578
0,011719
0,021484
0,044922
0,009766
0,000000
0,005859
0,005859
0,017578
0,003906
0,015625
0,035156
0,005859
0,001953
0,001953
0,011719
0,003906
0,019531
0,011719
0,031250
0,035156
0,003906
0,007812
0,000000
0,009766
0,064453
0,005859
0,025391
0,003906
0,042969
0,017578
0,000000
0,033203
0,060547
0,000000
0,037109
0,001953
0,011719
0,007812
0,013672
0,001953
0,025391
0,007812
0,000000
0,001953
0,037109
0,000000
0,007812
0,005859
0,064453
0,009766
0,003906
0,013672
0,007812
0,000000
0,033203
0,023438
0,009766
0,019531
0,039062
0,027344
0,017578
0,000000
0,017578
0,015625
0,009766
0,009766
0,042969
0,007812
0,000000
0,003906
0,005859
0,011719
0,007812
0,009766
0,037109
0,013672
0,005859
0,003906
0,019531
0,000000
0,005859
0,029297
0,019531
0,041016
0,005859
0,003906
0,001953
0,009766
0,031250
0,001953
0,029297
0,007812
0,037109
0,009766
0,001953
0,058594
0,029297
0,001953
0,021484
0,003906
0,005859
0,000000
0,021484
0,015625
0,048828
0,000000
0,000000
0,007812
0,029297
0,013672
0,001953
0,015625
0,037109
0,021484
0,000000
0,005859
0,044922
0,000000
0,017578
0,041016
0,013672
0,009766
0,037109
0,013672
0,009766
0,000000
0,019531
0,017578
0,015625
0,015625
0,033203
0,007812
0,000000
0,013672
0,009766
0,011719
0,001953
0,007812
0,058594
0,015625
0,001953
0,000000
0,029297
0,001953
0,017578
0,019531
0,029297
0,023438
0,003906
0,001953
0,000000
0,005859
0,054688
0,003906
0,041016
0,001953
0,019531
0,003906
0,000000
0,062500
0,029297
0,000000
0,015625
0,000000
0,027344
0,003906
0,017578
0,005859
0,033203
0,005859
0,000000
0,001953
0,035156
0,003906
0,003906
0,009766
0,042969
0,039062
0,009766
0,007812
0,025391
0,005859
0,005859
0,031250
0,021484
0,011719
0,027344
0,007812
0,003906
0,000000
0,013672
0,011719
0,009766
0,011719
0,027344
0,001953
0,000000
0,007812
0,005859
0,033203
0,001953
0,021484
0,033203
0,023438
0,000000
0,001953
0,019531
0,000000
0,003906
0,021484
0,015625
0,033203
0,005859
0,005859
0,001953
0,011719
0,058594
0,005859
0,035156
0,007812
0,027344
0,003906
0,000000
0,060547
0,044922
0,003906
0,033203
0,003906
0,009766
0,003906
0,021484
0,027344
0,039062
0,003906
0,001953
0,001953
0,019531
0,007812
0,013672
0,015625
0,041016
0,021484
0,003906
0,009766
0,021484
0,005859
0,005859
0,017578
0,015625
0,011719
0,017578
0,021484
0,007812
0,000000
0,023438
0,009766
0,011719
0,003906
0,058594
0,000000
0,000000
0,003906
0,015625
0,021484
0,005859
0,009766
0,041016
0,005859
0,003906
0,001953
0,009766
0,001953
0,009766
0,031250
0,019531
0,025391
0,009766
0,000000
0,000000
0,001953
0,068359
0,005859
0,023438
0,003906
0,035156
0,003906
0,001953
0,080078
0,031250
0,003906
0,029297
0,003906
0,017578
0,007812
0,015625
0,021484
0,046875
0,013672
0,001953
0,000000
0,027344
0,000000
0,017578
0,017578
0,031250
0,009766
0,003906
0,015625
0,015625
0,000000
0,007812
0,015625
0,003906
0,015625
0,050781
0,015625
0,009766
0,000000
0,019531
0,013672
0,007812
0,011719
0,050781
0,005859
0,000000
0,003906
